sequence,investigation_ID,pair_label,paired,start_frame,end_frame,duration,mean_speed,mean_acc,mean_rotation,mean_rotation_speed
task1/test/mouse075_task1_annotator1,26,26_0,0,9711,9724,14,7.889996865535616,4.501124020957742,3.0265411393837547,0.03555239134567859
task1/test/mouse075_task1_annotator1,27,27_11,1,10114,10166,53,5.894900416987096,3.7579804487119497,2.9936179222137858,0.037233209134755564
task1/test/mouse075_task1_annotator1,28,28_12,1,10486,10487,2,18.92008533736093,18.92008533736093,3.117283391941182,0.010867467784278606
task1/test/mouse075_task1_annotator1,29,29_13,1,10706,10708,3,17.471778065307163,9.326652517563867,3.0279714269414764,0.07518833953159747
task1/test/mouse075_task1_annotator1,30,30_14,1,10808,10811,4,20.441646765445128,10.59773765722825,2.834327772755976,0.04414156906604305
task1/test/mouse075_task1_annotator1,31,31_0,0,10909,10944,36,4.9428424574343754,3.3847651509250074,2.6904590680861578,0.03478514906526193
task1/test/mouse075_task1_annotator1,32,32_15,1,10985,10992,8,10.5766176427937,3.9126302862520967,2.519247632289642,0.052306223440914845
task1/test/mouse075_task1_annotator1,33,33_0,0,11002,11015,14,11.055044468678489,4.094924592678713,2.836924300289888,0.04226401277020532
task1/test/mouse075_task1_annotator1,34,34_16,1,11094,11150,57,9.130892113295427,4.7190610266498965,2.8424678499877225,0.04352679336674123
task1/test/mouse075_task1_annotator1,35,35_17,1,11423,11441,19,14.871772119770919,5.398481685560186,2.591478423202352,0.06284054417869975
task1/test/mouse075_task1_annotator1,36,36_0,0,11527,11536,10,3.8009276403568633,2.626875248075354,2.644763436994874,0.08121061796709057
task1/test/mouse075_task1_annotator1,37,37_0,0,11726,11735,10,2.9135715579640147,2.6042487918872945,3.0797177347484577,0.026779666306209027
task1/test/mouse075_task1_annotator1,38,38_0,0,13583,13590,8,2.713388506455345,1.8636838749400406,3.055074477104962,0.040124043702025214
task1/test/mouse075_task1_annotator1,39,39_0,0,14047,14061,15,2.6580142179806243,2.2991877233163156,2.9611538173198424,0.01866922654577543
task1/test/mouse075_task1_annotator1,40,40_0,0,14679,14697,19,5.035540196779476,3.9370612156899436,3.014545804649532,0.030133448442822293
task1/test/mouse075_task1_annotator1,41,41_0,0,15215,15309,95,1.7786732328492256,1.4925562667532961,3.0205441192746165,0.014645068724209362
task1/test/mouse075_task1_annotator1,42,42_0,0,15372,15388,17,4.146977667866214,2.0557061888073855,3.0638174390075825,0.03461394199323995
task1/test/mouse075_task1_annotator1,43,43_0,0,16490,16502,13,3.1278482276939674,2.1105904776826625,3.0062631604330834,0.02111647746620773
task1/test/mouse075_task1_annotator1,44,44_0,0,16536,16547,12,6.283744252079932,3.2945436987432473,2.7863012346249243,0.028846826842025625
task1/test/mouse075_task1_annotator1,45,45_0,0,16703,16721,19,3.4148980854179083,2.5098696830667904,2.956796617616008,0.02581434699560119
task1/test/mouse076_task1_annotator1,0,0_0,1,13,22,10,16.595490096342,5.447303415284074,3.022709688329818,0.04935109232868222
task1/test/mouse076_task1_annotator1,1,1_1,1,125,156,32,6.5391481858640645,4.93874852812297,2.7730365993093224,0.059145938009512525
task1/test/mouse076_task1_annotator1,2,2_2,1,246,256,11,13.622379314797957,5.229876140800509,3.048770894460637,0.022636850869186865
task1/test/mouse076_task1_annotator1,3,3_0,0,319,335,17,11.336386402268383,8.882963739277542,2.789691322726269,0.10943510733626897
task1/test/mouse076_task1_annotator1,4,4_0,0,345,350,6,12.019131890695585,6.962592260829809,2.5723625731388378,0.0869416223248003
task1/test/mouse076_task1_annotator1,5,5_0,0,356,362,7,16.09200858112928,7.984078409249376,2.6392700172681773,0.12096441190745764
task1/test/mouse076_task1_annotator1,6,6_0,0,414,449,36,8.395153935915868,4.653713345003337,2.801242949979244,0.05234688771391484
task1/test/mouse076_task1_annotator1,7,7_3,1,626,632,7,6.70158604339592,5.780059563729618,2.90644751017053,0.04137239107981104
task1/test/mouse076_task1_annotator1,8,8_4,1,759,785,27,9.079652695507157,5.425619976155242,2.746839664785984,0.04168668685756515
task1/test/mouse076_task1_annotator1,9,9_0,0,856,905,50,7.17681842127806,3.868536298964459,2.712603318728075,0.06020154940290844
task1/test/mouse076_task1_annotator1,10,10_0,0,967,984,18,10.239108348215805,5.183022822296359,2.8060503160917545,0.03538768827186282
task1/test/mouse076_task1_annotator1,11,11_5,1,1105,1132,28,9.356634505041754,6.040465749118864,3.048299237659857,0.03875927477734718
task1/test/mouse076_task1_annotator1,12,12_6,1,1472,1475,4,18.3207085828333,9.439961441250649,3.0586946483344475,0.033684467237246385
task1/test/mouse076_task1_annotator1,13,13_0,0,1544,1554,11,11.355643837472885,9.609465849192027,2.6650323975085044,0.23985350052644155
task1/test/mouse076_task1_annotator1,14,14_7,1,1646,1665,20,10.463513020131373,5.038175635758693,2.5274714821278286,0.043065568142314194
task1/test/mouse076_task1_annotator1,15,15_0,0,1763,1767,5,6.245338315833522,2.928106241133304,2.9517508305545657,0.10019639584471696
task1/test/mouse076_task1_annotator1,16,16_8,1,1803,1821,19,5.497404379295786,4.395675134115647,2.8467083404413613,0.05802089253513696
task1/test/mouse076_task1_annotator1,17,17_9,1,1928,1946,19,9.731136351124647,5.337165291081531,2.839007512461629,0.06421496034038206
task1/test/mouse076_task1_annotator1,18,18_10,1,2144,2151,8,14.188750612166299,7.8587321341113,3.07402653359143,0.03444595084380908
task1/test/mouse076_task1_annotator1,19,19_11,1,2342,2343,2,13.406393685232844,13.406393685232844,3.0317611534112645,0.026984945263531346
task1/test/mouse076_task1_annotator1,20,20_12,1,2366,2401,36,4.232585593508995,2.5786297132211464,2.7802724495441042,0.03471505731556252
task1/test/mouse076_task1_annotator1,21,21_13,1,2460,2479,20,8.574092566608243,5.299088011397237,2.9351006538084197,0.04855055004452713
task1/test/mouse076_task1_annotator1,22,22_15,1,2538,2554,17,7.180552096660936,6.395799715458986,2.649415023328139,0.10288870615210319
task1/test/mouse076_task1_annotator1,23,23_16,1,2566,2591,26,12.681816873012922,7.621707451223136,2.7504647306954393,0.08079204309110341
task1/test/mouse076_task1_annotator1,24,24_0,0,2603,2627,25,2.9391590105728382,2.875777599358603,3.025825230597649,0.043708733473173854
task1/test/mouse076_task1_annotator1,25,25_17,1,2860,2866,7,19.439647018077164,9.717882976066026,2.9766905028100177,0.05089041268925313
task1/test/mouse076_task1_annotator1,26,26_0,0,2885,2895,11,5.723280341488413,4.230830465250822,2.902217828575805,0.08590449660850422
task1/test/mouse076_task1_annotator1,27,27_18,1,3073,3112,40,8.246696113910648,4.442353668422461,2.834559799870573,0.03743039689988067
task1/test/mouse076_task1_annotator1,28,28_19,1,3168,3178,11,12.860522579647535,7.58386348403948,2.8123873470870184,0.08868855158429598
task1/test/mouse076_task1_annotator1,29,29_0,0,3186,3202,17,8.077432422568698,5.598137577805076,2.5722808204390963,0.07663102668450203
task1/test/mouse076_task1_annotator1,30,30_0,0,3217,3278,62,4.62078308458368,2.878580259889007,2.6195368512812025,0.05244019026163519
task1/test/mouse076_task1_annotator1,31,31_20,1,3400,3465,66,11.953587248511639,5.035176879208267,2.761533006383032,0.044324614972234916
task1/test/mouse076_task1_annotator1,32,32_0,0,3500,3508,9,18.006487824437343,7.980883096679211,2.643361323907321,0.0810039704724163
task1/test/mouse076_task1_annotator1,33,33_21,1,3594,3605,12,15.00325213645393,10.517341419802076,2.860610024462085,0.07823775227342422
task1/test/mouse076_task1_annotator1,34,34_0,0,3774,3780,7,14.477265665524133,7.5933319967107185,2.8947645931983113,0.07323280386812371
task1/test/mouse076_task1_annotator1,35,35_0,0,4230,4255,26,16.418298331970533,7.302057968563081,2.7371162454462095,0.06284741024616826
task1/test/mouse076_task1_annotator1,36,36_0,0,4379,4405,27,12.950534848855781,5.647634415026213,2.662128169403447,0.05421854925061806
task1/test/mouse076_task1_annotator1,37,37_23,1,4454,4462,9,10.23620825743024,5.384356558147797,2.830909414121811,0.06053728578363741
task1/test/mouse076_task1_annotator1,38,38_24,1,4565,4568,4,17.720135430231164,9.988114872956752,2.9453473092891436,0.06913786003934042
task1/test/mouse076_task1_annotator1,39,39_26,1,4799,4815,17,3.0439215320748088,2.1178313500689505,2.677417905041075,0.03738418346569019
task1/test/mouse076_task1_annotator1,40,40_27,1,4938,4991,54,10.07170444100727,10.909006669917368,2.7038778593772688,0.28033284130364045
task1/test/mouse076_task1_annotator1,41,41_28,1,5033,5049,17,13.999496339492522,11.45464462798843,2.854618782619151,0.10965942943551754
task1/test/mouse076_task1_annotator1,42,42_0,0,5061,5072,12,6.609893070402559,8.338205478123246,2.751783684270222,0.11586507441870582
task1/test/mouse076_task1_annotator1,43,43_29,1,5141,5164,24,12.542360034389416,5.915505626273133,2.812511808216384,0.06519312064593553
task1/test/mouse076_task1_annotator1,44,44_30,1,5198,5211,14,27.675941532791505,14.192326216360982,2.9035243038795207,0.14997059025328613
task1/test/mouse076_task1_annotator1,45,45_31,1,5235,5262,28,9.267028430987462,10.79307830471544,2.4258125951622387,0.24389138157982632
task1/test/mouse076_task1_annotator1,46,46_0,0,5297,5303,7,13.119459361169659,4.457056608345238,2.732130002016075,0.02893841066135115
task1/test/mouse076_task1_annotator1,47,47_0,0,5334,5352,19,5.7273737348671645,2.9518302304138078,2.5088905422874963,0.035658296617378384
task1/test/mouse076_task1_annotator1,48,48_0,0,5364,5386,23,5.239624022436057,2.67015675145857,2.712022620036631,0.029867898443725234
task1/test/mouse076_task1_annotator1,49,49_0,0,5419,5442,24,2.561417690270696,2.1313952279844584,2.5626469189669514,0.039009406473049214
task1/test/mouse076_task1_annotator1,50,50_32,1,5656,5673,18,19.33331297785496,7.742849859410431,2.8609045096441608,0.05860826219232545
task1/test/mouse076_task1_annotator1,51,51_33,1,5726,5741,16,7.2729557763656905,6.483790076482002,2.876080257466574,0.08151231163174741
task1/test/mouse076_task1_annotator1,52,52_34,1,5776,5789,14,6.910697544497505,5.337214723271775,2.749405171645838,0.10941549888968687
task1/test/mouse076_task1_annotator1,53,53_35,1,5837,5840,4,20.626746672340495,16.062211162672142,3.0355914846180947,0.07698623453249331
task1/test/mouse076_task1_annotator1,54,54_36,1,5869,5888,20,8.651065653054255,5.623331179434869,2.8045416865074686,0.06638086168935028
task1/test/mouse076_task1_annotator1,55,55_37,1,5909,5974,66,7.096293561159771,6.057608629556559,2.684883860347977,0.07670564568149936
task1/test/mouse076_task1_annotator1,56,56_38,1,5992,6009,18,8.922075156102768,5.169038467509912,2.930777131457239,0.05999308158943216
task1/test/mouse076_task1_annotator1,57,57_39,1,6062,6077,16,5.031974415351772,5.955845080848071,2.596460137205715,0.12445601125665451
task1/test/mouse076_task1_annotator1,58,58_40,1,6105,6123,19,12.140381053610616,10.195755829077935,2.8780133732197726,0.15045099985671234
task1/test/mouse076_task1_annotator1,59,59_41,1,6141,6188,48,8.016867037467454,3.8193180090934757,2.598677018413177,0.05051626360825162
task1/test/mouse076_task1_annotator1,60,60_0,0,6205,6234,30,4.812840046243403,2.761025620571806,2.7372339992950834,0.047388780571367944
task1/test/mouse076_task1_annotator1,61,61_0,0,6267,6276,10,2.276286724062323,1.7855749529361056,2.7926790011400042,0.05954192928747663
task1/test/mouse076_task1_annotator1,62,62_42,1,6368,6377,10,7.004101208622832,4.804879778242368,2.4513004583910254,0.05103789806353918
task1/test/mouse076_task1_annotator1,63,63_0,0,6394,6425,32,8.547874451751596,6.1853317393666405,2.366757640127589,0.08015585940079849
task1/test/mouse076_task1_annotator1,64,64_0,0,6553,6584,32,7.275926606315205,3.3271173933564917,2.754478548153868,0.05499966708173036
task1/test/mouse076_task1_annotator1,65,65_0,0,6743,6755,13,17.742516264858065,7.188928528094302,2.7821643784059167,0.05036560001122465
task1/test/mouse076_task1_annotator1,66,66_0,0,6765,6771,7,5.58777028476285,6.153733755817119,2.6925284135415852,0.10177090608735659
task1/test/mouse076_task1_annotator1,67,67_43,1,6969,6971,3,16.866500610058193,13.42932493294253,2.8628044921951683,0.26055100244927026
task1/test/mouse076_task1_annotator1,68,68_0,0,7106,7192,87,6.253004621714945,4.7757661160384925,2.866631926631338,0.062298256253556034
task1/test/mouse076_task1_annotator1,69,69_0,0,7327,7398,72,8.392911419730751,5.973651017581748,2.7480997443977406,0.09214693527598097
task1/test/mouse076_task1_annotator1,70,70_45,1,7543,7570,28,3.8491254369202,2.1352749713134593,2.9765081270601876,0.02240849256894493
task1/test/mouse076_task1_annotator1,71,71_46,1,7695,7699,5,11.531427623652837,4.670918392529883,3.0869633571717516,0.04138455070012901
task1/test/mouse076_task1_annotator1,72,72_47,1,7728,7770,43,7.674660548679626,6.296766885169445,2.6223682473080903,0.1311278273205678
task1/test/mouse076_task1_annotator1,73,73_0,0,7824,7830,7,6.74699697633509,5.060348172337011,2.96621188942213,0.07220542988527898
task1/test/mouse076_task1_annotator1,74,74_48,1,7944,7951,8,19.283708734390782,8.329791493828651,2.928192955338827,0.06011112173437155
task1/test/mouse076_task1_annotator1,75,75_49,1,7972,7978,7,7.913609193713945,8.037196109282016,2.4265975726610196,0.11052431928944394
task1/test/mouse076_task1_annotator1,76,76_0,0,8079,8201,123,4.079610062723583,2.8981598866803906,2.7600271750504635,0.059397903561938296
task1/test/mouse076_task1_annotator1,77,77_50,1,8544,8567,24,7.261423387982467,5.267225806410466,3.005980802751491,0.03816063243722334
task1/test/mouse076_task1_annotator1,78,78_0,0,8578,8606,29,5.884215055310109,5.072215945841902,2.938915872097836,0.04923929254378476
task1/test/mouse076_task1_annotator1,79,79_51,1,9019,9039,21,14.20734723325113,6.05655935435497,2.8678222031485574,0.05652251298755896
task1/test/mouse076_task1_annotator1,80,80_53,1,9368,9386,19,13.817585932086217,9.210106946117895,2.737988479494771,0.0706795087605695
task1/test/mouse076_task1_annotator1,81,81_0,0,9405,9423,19,13.254466037012172,6.686157603970446,2.7940972471232244,0.0870128796115193
task1/test/mouse076_task1_annotator1,82,82_0,0,9457,9467,11,5.277088420444095,5.378681798174299,2.8966592039419083,0.0944036948163514
task1/test/mouse076_task1_annotator1,83,83_0,0,9628,9631,4,9.719679813884428,4.809273639150682,2.8674384838969442,0.046445425467849466
task1/test/mouse076_task1_annotator1,84,84_0,0,9698,9699,2,4.275896444754833,4.275896444754833,2.695066925216082,0.06953474685263128
task1/test/mouse076_task1_annotator1,85,85_0,0,9913,9925,13,16.831572437196222,7.463879934564025,2.9345103050826227,0.049843914205467514
task1/test/mouse076_task1_annotator1,86,86_0,0,10091,10104,14,8.477227201093383,4.099464094809162,2.48892377354725,0.07058193998156106
task1/test/mouse076_task1_annotator1,87,87_0,0,10173,10188,16,11.933248589313378,4.411119595802205,2.9243656672715117,0.028651638791763162
task1/test/mouse076_task1_annotator1,88,88_0,0,10420,10461,42,1.6457151315508,1.4439303038221856,3.0938702753089737,0.016563828644271444
task1/test/mouse076_task1_annotator1,89,89_0,0,11427,11441,15,6.21345311052789,3.0931856516223637,2.966934986021514,0.037586821528994285
task1/test/mouse076_task1_annotator1,90,90_0,0,11657,11672,16,5.399952751027146,2.218544339824012,2.9945298057182907,0.039723369022973604
task1/test/mouse076_task1_annotator1,91,91_0,0,12565,12578,14,6.721645328449329,3.51125269190829,3.0907768337000796,0.026158983313129682
task1/test/mouse076_task1_annotator1,92,92_0,0,13605,13625,21,3.2754266671799988,2.281627083184652,2.8598952898341343,0.03143057534224341
task1/test/mouse076_task1_annotator1,93,93_0,0,13966,13981,16,2.120161836646814,1.7077750782831527,2.8544909454888616,0.03501019226545804
task1/test/mouse076_task1_annotator1,94,94_0,0,14269,14281,13,3.7387308391930714,2.333177863842665,2.3409300453745603,0.06272605995523092
task1/test/mouse076_task1_annotator1,95,95_54,1,15347,15393,47,6.543316013157336,5.439544365546736,2.8945039887100177,0.056784919766880305
task1/test/mouse076_task1_annotator1,96,96_0,0,15426,15436,11,5.8862187131806145,5.399769907608545,2.8730090493024885,0.08600229827349017
task1/test/mouse076_task1_annotator1,97,97_55,1,15459,15471,13,7.703023050690576,5.496503646159403,3.0633735080044917,0.033515551073764596
task1/test/mouse076_task1_annotator1,98,98_56,1,15570,15581,12,24.800841562432662,12.099268898718199,3.011935392820258,0.07777242655402834
task1/test/mouse076_task1_annotator1,99,99_0,0,15692,15733,42,5.9762284540323005,2.771409837056535,2.7966896640074053,0.0466359054043128
task1/test/mouse076_task1_annotator1,100,100_57,1,15962,15971,10,18.560254925868342,7.383872509914793,3.028940779160147,0.03155157273748856
task1/test/mouse076_task1_annotator1,101,101_0,0,15982,16019,38,4.3306397699169885,4.296718831913344,2.835414126764396,0.1055394206701611
task1/test/mouse076_task1_annotator1,102,102_58,1,16166,16172,7,12.279661045639314,6.020126107091882,2.9240161850962596,0.07003675523185089
task1/test/mouse076_task1_annotator1,103,103_59,1,16218,16234,17,15.244479923398377,7.916631818892703,2.558314939492058,0.09586782200154437
task1/test/mouse076_task1_annotator1,104,104_0,0,16240,16246,7,7.053765357411913,8.298459477809688,3.0194435745599124,0.05659432348770783
task1/test/mouse076_task1_annotator1,105,105_60,1,16293,16307,15,18.186817222683466,11.530860092941497,2.7432833211544763,0.08259930688296943
task1/test/mouse076_task1_annotator1,106,106_0,0,16326,16364,39,10.923279689095242,5.156431049471955,2.823600172130143,0.04721496765319312
task1/test/mouse076_task1_annotator1,107,107_0,0,16670,16716,47,14.91659600710357,7.924764273850518,2.84838288452347,0.09628483378486041
task1/test/mouse076_task1_annotator1,108,108_61,1,16811,16816,6,23.87417216008232,10.390539593613044,2.8224436369751142,0.05403690247212182
task1/test/mouse076_task1_annotator1,109,109_0,0,16849,16859,11,17.52606732078684,6.267258915467765,2.78369695537828,0.0496581771631776
task1/test/mouse076_task1_annotator1,110,110_0,0,17242,17251,10,3.666924919917277,2.9040939765230753,2.87258397736701,0.0334812242989341
task1/test/mouse076_task1_annotator1,111,111_0,0,17448,17460,13,14.995092957780994,5.838139768859429,2.951994792450653,0.055855755075920936
task1/test/mouse076_task1_annotator1,112,112_0,0,17907,17918,12,4.788616229185855,4.363536546359941,2.9168385437201576,0.037210014818247227
task1/test/mouse076_task1_annotator1,113,113_0,0,18084,18123,40,3.810853676776283,2.584877102050942,2.786525347201193,0.02046025068064866
task1/test/mouse076_task1_annotator1,114,114_0,0,18524,18534,11,4.3084879605028386,2.7765763541369193,2.9157039438248606,0.04110046388497663
task1/test/mouse076_task1_annotator1,115,115_0,0,19152,19225,74,0.8069646141241993,0.7562947740751,2.9734216765866917,0.007843954822510896
task1/test/mouse076_task1_annotator1,116,116_62,1,19408,19410,3,36.96550168208023,25.15792558202726,2.984163365876388,0.1408621050968324
task1/test/mouse076_task1_annotator1,117,117_63,1,19509,19525,17,6.927899158821,6.219833522786128,2.712436457095625,0.06691154782600883
task1/test/mouse076_task1_annotator1,118,118_64,1,19583,19591,9,13.383370548027282,8.064446302920475,2.9636819336070928,0.090854391783806
task1/test/mouse076_task1_annotator1,119,119_0,0,19622,19629,8,8.572438571301744,4.977205460314813,2.6341168362863243,0.04461263167521334
task1/test/mouse076_task1_annotator1,120,120_0,0,19669,19709,41,8.364698686826085,5.665239059595221,2.7211998815347545,0.09342859173775703
task1/test/mouse077_task1_annotator1,0,0_0,1,39,47,9,14.469375297194453,6.108910504801744,3.0846724433961374,0.027180381138090848
task1/test/mouse077_task1_annotator1,1,1_1,1,185,221,37,9.608257975133148,7.817214252749866,2.967211569166021,0.06551715727940492
task1/test/mouse077_task1_annotator1,2,2_0,0,325,338,14,12.141281012745797,10.378721676555111,2.769858416743722,0.12281185512416694
task1/test/mouse077_task1_annotator1,3,3_2,1,351,363,13,11.894292461606515,5.676879896842444,3.0646583847684,0.03834511130572283
task1/test/mouse077_task1_annotator1,4,4_3,1,416,430,15,7.31713344047026,5.638637889923578,3.0809833365906933,0.03630721104864474
task1/test/mouse077_task1_annotator1,5,5_4,1,496,502,7,13.335751957917209,5.967702708346266,2.992379331575811,0.05291931585281562
task1/test/mouse077_task1_annotator1,6,6_5,1,590,619,30,3.8063781077007537,3.344520308227014,2.88786804006978,0.03993887473984255
task1/test/mouse077_task1_annotator1,7,7_0,0,632,640,9,9.032738472551019,5.063507427605687,2.8766086218609606,0.0365335324617258
task1/test/mouse077_task1_annotator1,8,8_6,1,777,801,25,14.594055176678477,7.376063271114204,2.8596211183937332,0.05028062236301183
task1/test/mouse077_task1_annotator1,9,9_7,1,830,834,5,7.072335148781173,7.147799301590739,2.698196773978121,0.08890332124292977
task1/test/mouse077_task1_annotator1,10,10_0,0,1018,1028,11,6.5405928470818955,5.10189256626765,3.061304145989051,0.035507693215318194
task1/test/mouse077_task1_annotator1,11,11_8,1,1081,1133,53,8.601971016918244,5.395308115489601,2.853293146055252,0.052957879184597476
task1/test/mouse077_task1_annotator1,12,12_0,0,1242,1274,33,7.340387797810826,4.526662803524792,2.895208751309618,0.05367029027900947
task1/test/mouse077_task1_annotator1,13,13_0,0,1344,1410,67,7.566093810677323,3.4273677380030176,2.8215134779351434,0.039888093367530325
task1/test/mouse077_task1_annotator1,14,14_0,0,1587,1600,14,5.202217914565355,2.610283732943197,3.0634689565568016,0.029653589830004514
task1/test/mouse077_task1_annotator1,15,15_0,0,1647,1677,31,4.71566250946873,2.7642521160440254,2.8612066949335246,0.03632351569333888
task1/test/mouse077_task1_annotator1,16,16_0,0,2032,2047,16,6.1066440428391076,2.435747425264842,2.734405909516229,0.04565915211242544
task1/test/mouse077_task1_annotator1,17,17_9,1,2589,2739,151,2.1432580364005833,2.266930999392755,2.948305333783103,0.030305850696672725
task1/test/mouse077_task1_annotator1,18,18_10,1,2801,2836,36,15.669345307522475,14.063100103403476,2.872099162689749,0.11093825627870564
task1/test/mouse077_task1_annotator1,19,19_11,1,3007,3019,13,20.76644835368,12.472468450524847,2.701673412813742,0.2845180492649602
task1/test/mouse077_task1_annotator1,20,20_0,0,3131,3170,40,8.297171142328205,7.029119427842254,3.0113427506576285,0.0620214302470017
task1/test/mouse077_task1_annotator1,21,21_0,0,3284,3296,13,12.39168231852235,4.113712702284328,2.996829766979074,0.05074286984830975
task1/test/mouse077_task1_annotator1,22,22_0,0,3311,3332,22,18.077768944455176,7.240916266870218,2.659609961570637,0.09083578438176003
task1/test/mouse077_task1_annotator1,23,23_12,1,3405,3418,14,17.267992252279544,7.394391656455495,2.9073025004139734,0.062750704723227
task1/test/mouse077_task1_annotator1,24,24_13,1,3575,3590,16,10.861314248948089,5.7444695711761184,2.9987856288297436,0.04575457765836849
task1/test/mouse077_task1_annotator1,25,25_14,1,3717,3742,26,9.536590042634613,4.803361180103795,3.035368349850223,0.045292183210041484
task1/test/mouse077_task1_annotator1,26,26_15,1,3820,3831,12,3.1878702645369468,2.5386783300909053,2.566535683055036,0.028583933830288715
task1/test/mouse077_task1_annotator1,27,27_16,1,3978,3986,9,11.621113586872177,4.252736033801998,3.0465928257444865,0.031094401626004853
task1/test/mouse077_task1_annotator1,28,28_0,0,4010,4026,17,8.209313790127696,6.988315292393181,2.535825585482783,0.08150311602804163
task1/test/mouse077_task1_annotator1,29,29_0,0,4208,4225,18,4.19091036486231,2.5161200879266765,2.910710491338864,0.024251497595336832
task1/test/mouse077_task1_annotator1,30,30_0,0,4286,4300,15,4.913309346240139,3.3286408605010567,2.875416855894086,0.02135192124627814
task1/test/mouse077_task1_annotator1,31,31_17,1,4565,4603,39,8.711381295757446,5.088852631729756,2.876738881881378,0.048242830906890466
task1/test/mouse077_task1_annotator1,32,32_0,0,4681,4695,15,10.985253187999136,4.947438939395975,2.9299208093130136,0.07717725527738452
task1/test/mouse077_task1_annotator1,33,33_18,1,4715,4727,13,7.299730197168268,3.043141493617477,2.5631836917116413,0.03302796620825337
task1/test/mouse077_task1_annotator1,34,34_19,1,4834,4836,3,21.146994490310146,14.069913902427606,3.0056656369504595,0.04146827381620163
task1/test/mouse077_task1_annotator1,35,35_0,0,4959,4979,21,14.418812112535932,7.671158814621898,2.7129334158508467,0.07111913149798206
task1/test/mouse077_task1_annotator1,36,36_0,0,5285,5294,10,12.932340788752589,5.646713482866181,3.080508932087949,0.03211718878040486
task1/test/mouse077_task1_annotator1,37,37_0,0,5692,5798,107,4.0613629409703815,2.939247219743027,2.5957983852449056,0.03207708072692472
task1/test/mouse077_task1_annotator1,38,38_0,0,5847,5865,19,9.536142266743445,4.075285650334829,2.860625081142136,0.046427663397538586
task1/test/mouse077_task1_annotator1,39,39_0,0,7613,7628,16,7.0209033047330465,4.06226411786014,2.9571436916251748,0.03945599082008222
task1/test/mouse077_task1_annotator1,40,40_0,0,8277,8290,14,6.607779281074831,4.218200386675568,3.0282344806571357,0.03618624802055522
task1/test/mouse077_task1_annotator1,41,41_0,0,8964,8981,18,4.623176515891579,3.7346989578785985,3.0179168123020634,0.035415247457780734
task1/test/mouse077_task1_annotator1,42,42_20,1,9209,9269,61,8.569208462540296,6.727626716513971,2.8100983397707373,0.14227770912575613
task1/test/mouse077_task1_annotator1,43,43_21,1,9347,9379,33,10.437071885810825,6.88425670549354,2.968511919454138,0.06243337132160293
task1/test/mouse077_task1_annotator1,44,44_0,0,9416,9427,12,16.92309343750114,6.785857353037598,2.991372419867822,0.07181563029166611
task1/test/mouse077_task1_annotator1,45,45_22,1,9472,9504,33,15.469372376657857,8.096777331272705,2.785911955503359,0.05808564724140398
task1/test/mouse077_task1_annotator1,46,46_23,1,9604,9608,5,30.221247496494566,14.947295749470793,2.9956847804240674,0.1312510120007997
task1/test/mouse077_task1_annotator1,47,47_0,0,9682,9698,17,6.121190734170412,6.175637298209115,3.0598910375470485,0.040860538860069615
task1/test/mouse077_task1_annotator1,48,48_24,1,9809,9815,7,24.016620869019935,11.863737424813928,3.087222620639177,0.027892519469826547
task1/test/mouse077_task1_annotator1,49,49_25,1,9941,9984,44,9.647690201351537,6.533593275806592,2.9369652737201264,0.07350920668805315
task1/test/mouse077_task1_annotator1,50,50_26,1,10029,10033,5,18.33206787146623,9.71720599183068,2.973170002340637,0.03279726957188585
task1/test/mouse077_task1_annotator1,51,51_27,1,10099,10104,6,20.573249394932688,16.223920236948512,3.0145935487429725,0.055133251414749194
task1/test/mouse077_task1_annotator1,52,52_28,1,10241,10254,14,15.68834623728789,8.838509524256496,2.947474096022677,0.06724036358872316
task1/test/mouse077_task1_annotator1,53,53_29,1,10327,10329,3,17.7457008869784,22.490935901883493,2.990944434345012,0.10942735466680986
task1/test/mouse077_task1_annotator1,54,54_0,0,10419,10435,17,4.825103784695794,4.068266135831791,2.681713700166931,0.08620256060512516
task1/test/mouse077_task1_annotator1,55,55_0,0,10461,10469,9,14.76779688619188,5.671807363641739,2.6626678082662654,0.04124407334948341
task1/test/mouse077_task1_annotator1,56,56_0,0,10798,10826,29,15.49022614120614,8.300612517008148,2.8283295200498806,0.05130880631992749
task1/test/mouse077_task1_annotator1,57,57_31,1,11822,11832,11,18.131562885139882,7.008526243688466,2.767644939578293,0.049349918669131625
task1/test/mouse077_task1_annotator1,58,58_0,0,12307,12319,13,10.273743035893773,5.210880516337375,2.9377803565707623,0.04352972936816508
task1/test/mouse077_task1_annotator1,59,59_33,1,12637,12650,14,7.924431995332985,4.837572996799144,2.856276195941703,0.04015645724229468
task1/test/mouse077_task1_annotator1,60,60_34,1,12733,12743,11,19.27353057641507,8.10652371986704,2.871198108137001,0.07899363795378375
task1/test/mouse077_task1_annotator1,61,61_35,1,12857,12875,19,4.587848299882178,4.9153968056632,2.951216983593735,0.029551506277243556
task1/test/mouse077_task1_annotator1,62,62_0,0,13347,13362,16,14.489058927433875,5.784993292148396,2.9331163905962407,0.026396179583607626
task1/test/mouse077_task1_annotator1,63,63_36,1,13372,13389,18,12.577607918243455,8.389870407916636,2.602878222502455,0.06913865214620987
task1/test/mouse077_task1_annotator1,64,64_37,1,13417,13428,12,13.217462540534706,9.459206273841016,3.008808440591441,0.06264069785808939
